account_id,invoice_id,invoice_created_time,invoice_sent_time,amount,currency
463eb3f1-6ff0-4be5-92df-7088382503c8,2a828633-e513-4964-9f65-9dced869ea15,2024-12-20 16:16:51,2024-12-21 16:16:51,1331,USD
463eb3f1-6ff0-4be5-92df-7088382503c8,8692c652-9aed-411a-aa52-c4433f7cd0c5,2024-12-23 16:16:51,2024-12-23 23:16:51,2753,USD
463eb3f1-6ff0-4be5-92df-7088382503c8,092f69c9-5663-47f7-807a-f180fa5b73ed,2025-01-15 16:16:51,2025-01-16 07:16:51,7612,USD
9832c83e-617d-4adc-ba21-88152fcd17ce,a47514b7-324d-4031-8f60-14bbfe3c8275,2025-01-26 02:47:06,2025-01-27 08:47:06,8411,GBP
9832c83e-617d-4adc-ba21-88152fcd17ce,f293422a-9666-436d-b796-076d75ef154a,2025-02-14 02:47:06,2025-02-15 21:47:06,1108,GBP
92773c88-02a8-4af0-9d58-298c1b92c313,4b427529-47f8-40f8-9893-0080b652a006,2025-01-17 08:41:02,2025-01-18 21:41:02,4977,GBP
92773c88-02a8-4af0-9d58-298c1b92c313,77de1e9c-b02c-4703-bdb1-caf6e025b6c5,2025-02-05 08:41:02,2025-02-06 10:41:02,1072,GBP
92773c88-02a8-4af0-9d58-298c1b92c313,a3122ee9-242a-4388-9e17-b009bb550b9f,2025-02-10 08:41:02,2025-02-10 11:41:02,9574,GBP
92773c88-02a8-4af0-9d58-298c1b92c313,89e0a75f-8ecb-45db-ae79-77aa99927599,2025-03-03 08:41:02,2025-03-03 19:41:02,3989,GBP
92773c88-02a8-4af0-9d58-298c1b92c313,eb2a905c-f823-4ccb-af30-1b56e62c672e,2025-03-30 08:41:02,2025-03-31 05:41:02,9497,GBP
db2c8eeb-4a76-4f8d-abd6-5e3ad6193347,5c6465c6-643b-4cc1-baa2-cd0cb07333ed,2024-07-18 06:59:19,2024-07-19 00:59:19,5979,AUD
373a5cfd-9beb-4707-81f0-82d4723a940f,faa8a9e6-73c2-4e20-bdc9-296be898d067,2025-03-04 13:33:29,2025-03-06 07:33:29,1330,CAD
373a5cfd-9beb-4707-81f0-82d4723a940f,555f97d9-bb03-4f46-b92b-31ca9f6b5cc2,2025-03-23 13:33:29,2025-03-24 07:33:29,2738,CAD
373a5cfd-9beb-4707-81f0-82d4723a940f,57ef4b3e-d2f9-418a-aef3-7ecbebd22e26,2025-04-01 13:33:29,2025-04-02 15:33:29,6182,CAD
4f5cefdc-03eb-4e7f-ba01-e950dbfbc342,d1561a21-a1c1-4e49-815a-e09307ee90b6,2025-01-28 22:01:06,2025-01-29 08:01:06,5790,GBP
4f5cefdc-03eb-4e7f-ba01-e950dbfbc342,a6b2a8aa-19a5-4f44-ad72-6cf1f7e6be0b,2025-02-07 22:01:06,2025-02-09 20:01:06,2131,GBP
4f5cefdc-03eb-4e7f-ba01-e950dbfbc342,80275db9-0a88-446e-a3c3-28066fdbeb53,2025-02-22 22:01:06,2025-02-23 15:01:06,5046,GBP
4f5cefdc-03eb-4e7f-ba01-e950dbfbc342,d1de7d78-a408-4f93-9e72-a220d4388ae8,2025-02-27 22:01:06,2025-02-28 01:01:06,5692,GBP
3b63bc88-012d-4503-93ea-e03e715def0a,1daea4bb-f869-4bc3-83a6-c7bcb8c24a95,2024-09-29 10:20:23,2024-09-29 11:20:23,8333,CAD
3b63bc88-012d-4503-93ea-e03e715def0a,31e0b806-e0e1-4215-b465-bce6a5001354,2024-10-17 10:20:23,2024-10-18 18:20:23,7325,CAD
3b63bc88-012d-4503-93ea-e03e715def0a,debd9e0b-4c86-450f-9d95-731ccd386ce5,2024-11-07 10:20:23,2024-11-08 06:20:23,8597,CAD
3b63bc88-012d-4503-93ea-e03e715def0a,be1629a6-cf90-4ccf-a4bc-1032834b64d4,2024-11-09 10:20:23,2024-11-09 19:20:23,4220,CAD
3b63bc88-012d-4503-93ea-e03e715def0a,90418f32-aa0e-4a06-ab5e-3079ecd6a5f7,2024-11-27 10:20:23,2024-11-28 19:20:23,865,CAD
3ec70d38-096c-4e9d-9fdf-86152c7e5f14,04d788c9-7a2d-4e95-99f7-053fb72cd432,2025-01-30 19:24:22,2025-01-30 21:24:22,6599,AUD
3ec70d38-096c-4e9d-9fdf-86152c7e5f14,6d48b655-eef8-4460-8914-572d06b16b2d,2025-02-01 19:24:22,2025-02-03 15:24:22,605,AUD
4362f0da-6af6-4249-ba93-5672b1b6ab51,ba2a271e-35d2-4d52-a425-81a8e7c0f5b9,2024-06-06 22:37:19,2024-06-07 12:37:19,8895,GBP
4362f0da-6af6-4249-ba93-5672b1b6ab51,5d88d0ec-11a3-410e-932b-333ccc7cacde,2024-07-04 22:37:19,2024-07-05 07:37:19,2579,GBP
1524b9c0-f574-48ea-91a7-02cf07a42222,ca8e7b5a-dd6b-4958-a487-55aacbae4409,2024-04-10 03:06:36,2024-04-12 03:06:36,8926,AUD
1524b9c0-f574-48ea-91a7-02cf07a42222,dafb9c8d-666b-4d7b-ba28-1332498b0740,2024-04-21 03:06:36,2024-04-22 07:06:36,305,AUD
1524b9c0-f574-48ea-91a7-02cf07a42222,71d741b4-d5c2-49a5-ab5e-66eef25f600e,2024-05-19 03:06:36,2024-05-19 05:06:36,2821,AUD
175a1703-cc80-46d2-9ff5-85d7611ee709,5cd390e1-c09a-4293-a2aa-4c74f8164d4a,2024-11-01 23:50:06,2024-11-03 05:50:06,4216,GBP
175a1703-cc80-46d2-9ff5-85d7611ee709,ebc412cd-ee74-47f0-93bb-f1155dbad562,2024-11-18 23:50:06,2024-11-19 22:50:06,3414,GBP
735ec6a5-05d1-4bd9-bb20-f04b4e5eb69d,27e6563a-d7de-430d-a9a8-2f3c15b51a8d,2024-08-12 21:45:33,2024-08-13 11:45:33,9127,CAD
735ec6a5-05d1-4bd9-bb20-f04b4e5eb69d,95f4c461-77a0-4988-997f-a720022d350b,2024-09-05 21:45:33,2024-09-06 23:45:33,6971,CAD
735ec6a5-05d1-4bd9-bb20-f04b4e5eb69d,11019c86-fa0f-4588-81a4-467ca9473109,2024-09-09 21:45:33,2024-09-11 04:45:33,7826,CAD
00d39602-5b10-437e-a92b-04d4955d3a21,3eef8a06-3317-4702-9f25-89be55893f87,2024-05-21 02:51:20,2024-05-22 04:51:20,8952,USD
00d39602-5b10-437e-a92b-04d4955d3a21,581a62c9-a48b-4a5f-80f4-e7894190e967,2024-06-19 02:51:20,2024-06-20 11:51:20,6256,USD
00d39602-5b10-437e-a92b-04d4955d3a21,84d2093f-e2a6-4a68-9f1e-c72925e32b20,2024-06-23 02:51:20,2024-06-24 01:51:20,8226,USD
521287f2-764c-4816-b9b0-b5aa84339a8d,e4555e38-1c7e-43ce-a40e-99f3015dc902,2025-03-01 18:49:40,2025-03-02 00:49:40,879,AUD
521287f2-764c-4816-b9b0-b5aa84339a8d,46a8decb-2a35-4e18-b330-ee3509821952,2025-03-29 18:49:40,2025-03-31 04:49:40,1831,AUD
521287f2-764c-4816-b9b0-b5aa84339a8d,1a3c0946-4bbe-45a1-ae8d-8633e2f98d93,2025-04-17 18:49:40,2025-04-17 23:49:40,728,AUD
521287f2-764c-4816-b9b0-b5aa84339a8d,42a2e002-46d2-40c0-8541-8ea80df63a81,2025-05-12 18:49:40,2025-05-13 14:49:40,149,AUD
521287f2-764c-4816-b9b0-b5aa84339a8d,9527bc12-42a6-4e17-8674-e4299165b657,2025-06-10 18:49:40,2025-06-11 02:49:40,6723,AUD
e06a10a6-4065-4124-8766-1bdc454946a0,617a23a7-d7d3-43c5-b3a4-dd52b4a72e55,2024-08-31 13:33:26,2024-09-01 22:33:26,3551,USD
af46f754-5ae0-4053-8dc1-a75f807fad7d,4c8bea9b-c588-463a-973d-7c50ec73a42c,2024-09-21 21:36:50,2024-09-22 21:36:50,5601,GBP
af46f754-5ae0-4053-8dc1-a75f807fad7d,c5f5e0fb-b6a3-4520-92e1-da6c379abf66,2024-10-19 21:36:50,2024-10-20 01:36:50,5287,GBP
af46f754-5ae0-4053-8dc1-a75f807fad7d,50c8577d-fa30-4c23-bf40-a89b8a2670a6,2024-10-25 21:36:50,2024-10-26 21:36:50,2095,GBP
b505dc5c-9d33-4333-a4f9-d5e244373077,4ff938e8-14c8-45fe-921d-41a06ffe9eb8,2025-02-05 07:08:00,2025-02-05 17:08:00,8646,USD
b505dc5c-9d33-4333-a4f9-d5e244373077,4fa172dc-680c-407f-8fb2-df56eaa64dbc,2025-02-26 07:08:00,2025-02-27 20:08:00,1257,USD
b505dc5c-9d33-4333-a4f9-d5e244373077,ca618df2-e07d-4c5a-b85c-a756ba6d4b8f,2025-03-16 07:08:00,2025-03-16 21:08:00,699,USD
b505dc5c-9d33-4333-a4f9-d5e244373077,32cafba5-f27b-49a3-9b77-20c11a916a29,2025-04-13 07:08:00,2025-04-13 20:08:00,5536,USD
b505dc5c-9d33-4333-a4f9-d5e244373077,1ca3e10a-913f-40dc-a39e-1cb2054d7bd9,2025-05-12 07:08:00,2025-05-12 11:08:00,1838,USD
e0d9d465-29f8-43d9-9a6b-e94d4da5a5d5,0942b55e-53ae-4c3d-8523-78f78a4c48a6,2025-01-16 07:58:45,2025-01-16 16:58:45,5382,USD
e0d9d465-29f8-43d9-9a6b-e94d4da5a5d5,cf916e9f-5643-40d1-a716-a6b4ff7d6cc2,2025-01-22 07:58:45,2025-01-24 00:58:45,5008,USD
e0d9d465-29f8-43d9-9a6b-e94d4da5a5d5,3dfd02b7-3647-46f0-99b7-a7d3fd184093,2025-02-15 07:58:45,2025-02-15 11:58:45,1233,USD
b6ab1634-bb21-496c-92f6-6b222738265c,39c06e0d-ec07-40e2-bdb5-fdb5ef25d615,2024-05-23 07:10:29,2024-05-25 00:10:29,836,AUD
b6ab1634-bb21-496c-92f6-6b222738265c,437334ae-2ef3-4249-8998-8c76e68198fd,2024-06-09 07:10:29,2024-06-09 09:10:29,1549,AUD
b6ab1634-bb21-496c-92f6-6b222738265c,9ba29f7b-3537-498f-9212-cd6d543ba156,2024-06-17 07:10:29,2024-06-18 12:10:29,2680,AUD
0c5dab51-1432-4bbc-8abe-901d63ee79c7,23f694e4-2f0c-486e-ba13-1ef0e347959c,2024-03-10 07:45:57,2024-03-10 12:45:57,1256,USD
0c5dab51-1432-4bbc-8abe-901d63ee79c7,a578da67-1e97-4211-a826-ecc08997dde8,2024-03-11 07:45:57,2024-03-12 05:45:57,6797,USD
0c5dab51-1432-4bbc-8abe-901d63ee79c7,23e84db0-c527-46d9-acfc-0e21e0ca017a,2024-03-21 07:45:57,2024-03-21 18:45:57,1605,USD
eaa54c2d-9ea2-48a6-94b0-f1824808b82f,841d1d17-6d82-4d61-be51-2f19d842550f,2024-10-25 00:15:12,2024-10-25 21:15:12,1815,CAD
eaa54c2d-9ea2-48a6-94b0-f1824808b82f,3348c629-b755-4e25-ae7c-c3afe7941594,2024-11-18 00:15:12,2024-11-19 19:15:12,4238,CAD
fa668576-8c3d-4fe6-b659-77a58c1632f1,e4b2986c-e184-41ef-a78e-26aa6da33b3a,2024-07-10 17:41:55,2024-07-10 22:41:55,3532,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,8ba4ca8f-6da1-4863-8153-de7cf791d72f,2024-08-09 17:41:55,2024-08-11 00:41:55,2052,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,b06b117a-307f-4d82-8db7-6b5be7f9eba9,2024-09-06 17:41:55,2024-09-08 09:41:55,539,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,69a69796-1379-4b9e-ad63-71c6f3c8de39,2024-09-15 17:41:55,2024-09-15 20:41:55,1246,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,fae11d2f-f6ad-4841-af72-dda4fb205559,2024-09-18 17:41:55,2024-09-19 06:41:55,7980,GBP
99048f91-2abc-4074-8c12-130b5a8413d9,9591af1c-179f-4466-9023-9c0aaea3a359,2024-05-15 16:22:21,2024-05-16 22:22:21,2268,GBP
99048f91-2abc-4074-8c12-130b5a8413d9,b7b5f7d0-5043-4b0f-bea0-0cdaafae0737,2024-05-17 16:22:21,2024-05-19 03:22:21,7165,GBP
99048f91-2abc-4074-8c12-130b5a8413d9,dc3f6f44-d25b-4d81-8f19-1f1075dc49b7,2024-05-20 16:22:21,2024-05-22 07:22:21,320,GBP
03c63574-ecda-4718-9609-d8b02ea5b74d,262e272e-826e-4a81-bf33-a4630982ae01,2024-04-10 01:44:23,2024-04-11 04:44:23,2253,CAD
03c63574-ecda-4718-9609-d8b02ea5b74d,dde3e0fc-8f2b-426c-856b-fb7667aaf526,2024-04-15 01:44:23,2024-04-16 22:44:23,7130,CAD
03c63574-ecda-4718-9609-d8b02ea5b74d,4bb4cbc3-f83c-4459-8f8c-71ddfd35e7d2,2024-04-28 01:44:23,2024-04-29 23:44:23,5549,CAD
03c63574-ecda-4718-9609-d8b02ea5b74d,9fc1cbcd-e834-44f4-bdeb-f5ef88f4480a,2024-05-15 01:44:23,2024-05-15 08:44:23,9224,CAD
834f964e-6922-4431-bc87-46d62e506950,7924d437-7882-4145-8f0e-67047126242c,2024-06-26 10:39:43,2024-06-27 22:39:43,3467,CAD
834f964e-6922-4431-bc87-46d62e506950,72279675-d337-4e5a-8e08-bfc9e9e9315c,2024-07-24 10:39:43,2024-07-26 10:39:43,7512,CAD
834f964e-6922-4431-bc87-46d62e506950,5cf53e01-bf8c-49f1-a3c4-582b0d2d8f41,2024-08-21 10:39:43,2024-08-22 06:39:43,8907,CAD
834f964e-6922-4431-bc87-46d62e506950,a90b50cb-8dfe-451e-a058-25af815971f8,2024-09-16 10:39:43,2024-09-17 06:39:43,8640,CAD
e4cf221e-2da2-4638-b906-be9317fb62ce,2512c142-17ae-45a3-a820-187f9c9439ba,2024-11-01 00:16:44,2024-11-03 00:16:44,5562,USD
e4cf221e-2da2-4638-b906-be9317fb62ce,07f7e66d-5717-47f0-9fc8-8910e51bd13c,2024-11-04 00:16:44,2024-11-04 23:16:44,1489,USD
d246094d-cabf-47ee-839f-33fae38ed9af,2e31d278-c8d6-41e7-ad08-ef10bede3822,2025-01-05 21:55:37,2025-01-05 23:55:37,9183,USD
69e5455a-0878-416f-acb6-8cc7a4c84bdc,a8b4d4d9-17ab-49cf-bf69-634e176b2211,2024-06-22 21:24:09,2024-06-23 01:24:09,7675,CAD
69e5455a-0878-416f-acb6-8cc7a4c84bdc,e4102115-07c7-4457-b8df-3224490f2686,2024-06-30 21:24:09,2024-07-01 23:24:09,3254,CAD
69e5455a-0878-416f-acb6-8cc7a4c84bdc,ce00379a-7416-49bf-87c4-cb0ad27756b4,2024-07-06 21:24:09,2024-07-07 14:24:09,3298,CAD
69e5455a-0878-416f-acb6-8cc7a4c84bdc,4b9569ff-4a1b-44c1-a380-a442b5f95e95,2024-07-23 21:24:09,2024-07-24 23:24:09,5114,CAD
a1b09b53-2902-472f-b767-e6a7fa85dd48,04605199-5a7a-4e07-b8a3-3d5649a6bd6d,2025-02-21 05:18:15,2025-02-21 20:18:15,7369,GBP
a1b09b53-2902-472f-b767-e6a7fa85dd48,f421fdb1-da6d-4321-9ec4-7948a5171825,2025-02-26 05:18:15,2025-02-26 08:18:15,9566,GBP
a1b09b53-2902-472f-b767-e6a7fa85dd48,f4717419-68be-4d50-8267-c986e6a6b851,2025-03-18 05:18:15,2025-03-18 22:18:15,4551,GBP
a1b09b53-2902-472f-b767-e6a7fa85dd48,86369c40-ba99-499d-9f30-e6a12b2190e2,2025-04-15 05:18:15,2025-04-16 21:18:15,4239,GBP
824e0d70-cee3-4d84-abe5-5939316dd6aa,d239783c-7d3c-41ab-ac44-48f73c4c7642,2024-08-15 23:55:17,2024-08-16 17:55:17,9976,CAD
824e0d70-cee3-4d84-abe5-5939316dd6aa,a954bb1a-f9d1-421b-9ae6-ff0dc2fa2d82,2024-09-05 23:55:17,2024-09-07 16:55:17,6941,CAD
55371754-8af2-4a92-a680-7fd7e9bc91bb,b54e9d24-0c9b-433b-9fc4-d97151783aab,2024-04-06 14:53:00,2024-04-08 10:53:00,2790,AUD
dd34685c-455b-4c69-80d4-9adbe8662ce0,55aa49ab-552b-48f3-be4f-6aa43e3e5a82,2025-02-14 20:12:00,2025-02-16 07:12:00,7123,GBP
10a1b5a0-ede4-4765-89ed-9aed0681ad95,538061f9-1f61-47af-8dc4-9b4b8ec66781,2024-04-28 10:56:51,2024-04-29 01:56:51,8078,GBP
10a1b5a0-ede4-4765-89ed-9aed0681ad95,eeaa04bb-78c8-4ab9-b42a-2165fb744570,2024-05-13 10:56:51,2024-05-13 15:56:51,9938,GBP
ab347256-e985-499c-ae9e-37be604737f3,1630d69a-5a4d-4718-9d85-d9a72a6bd320,2024-05-18 21:07:04,2024-05-19 18:07:04,4766,AUD
ab347256-e985-499c-ae9e-37be604737f3,481e2f87-d9fd-4930-a6fb-c727cbeccbbf,2024-05-21 21:07:04,2024-05-23 07:07:04,5123,AUD
8d89011c-bd77-48c2-a9d1-a46e5d3a2295,a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,2024-05-14 20:51:18,2024-05-15 15:51:18,3707,USD
8d89011c-bd77-48c2-a9d1-a46e5d3a2295,75649693-9d32-4280-8131-0442e71a962c,2024-06-07 20:51:18,2024-06-08 05:51:18,3125,USD
8d89011c-bd77-48c2-a9d1-a46e5d3a2295,933cebd9-92e5-4a7d-a136-2b0c64d67b2a,2024-07-07 20:51:18,2024-07-08 10:51:18,2979,USD
8d89011c-bd77-48c2-a9d1-a46e5d3a2295,7ea5f622-eb3c-4e51-9389-6f639345105c,2024-07-19 20:51:18,2024-07-21 13:51:18,3956,USD
c6371601-d228-4dfa-9811-f369d76fda5c,8de84bb1-115b-4dc7-8981-258739646e14,2025-01-20 01:18:19,2025-01-21 12:18:19,7902,GBP
c6371601-d228-4dfa-9811-f369d76fda5c,ef150ff4-4acc-4e78-b7aa-9c0b9477ea0b,2025-02-10 01:18:19,2025-02-11 18:18:19,1066,GBP
c6371601-d228-4dfa-9811-f369d76fda5c,6ee480ba-5125-472c-94b8-7e38c792fd9a,2025-03-07 01:18:19,2025-03-08 13:18:19,4321,GBP
dbe56c69-a34b-4d52-82ae-d3c30cf7bbf9,dbc0d45b-a6e9-453a-8c20-584cd7d66e01,2024-05-10 01:04:04,2024-05-11 10:04:04,5792,USD
dbe56c69-a34b-4d52-82ae-d3c30cf7bbf9,e26e8fa3-5f80-46c9-a68a-a51c50dbcf99,2024-05-24 01:04:04,2024-05-25 21:04:04,7397,USD
dbe56c69-a34b-4d52-82ae-d3c30cf7bbf9,c98f9a6e-37cb-4865-981d-a7d767f3d7b4,2024-06-19 01:04:04,2024-06-19 16:04:04,5861,USD
3fe58079-d3a4-4da2-be11-5cbb30209bb5,21e8a354-9ccc-434e-af1f-12c2b5e6919c,2024-10-19 15:46:46,2024-10-20 01:46:46,3370,CAD
3fe58079-d3a4-4da2-be11-5cbb30209bb5,6f443923-e1cf-4034-9d64-fb190dbc2bb7,2024-10-25 15:46:46,2024-10-27 11:46:46,1088,CAD
989309ba-9a40-47a3-a817-e5dfac27cc25,188da21d-f97f-4774-9f3d-0fd3ab8715cc,2025-03-02 22:46:24,2025-03-03 01:46:24,3142,CAD
989309ba-9a40-47a3-a817-e5dfac27cc25,ba578249-f925-4841-a104-839d8f87d0fa,2025-03-24 22:46:24,2025-03-26 10:46:24,8791,CAD
58864e8f-bbec-48c2-894f-8cb228935c1e,c64efb43-a577-48b9-bfa9-483eef8f4b04,2024-08-09 18:40:45,2024-08-11 18:40:45,3239,CAD
58864e8f-bbec-48c2-894f-8cb228935c1e,1e770ce4-c7b6-45b8-b560-1d9733ba56c6,2024-09-07 18:40:45,2024-09-08 06:40:45,587,CAD
c8435b12-b4be-40da-ba75-697f6481a6d0,64ea4fc7-6af1-4854-9b23-12771f96d2e9,2024-04-18 03:14:14,2024-04-18 05:14:14,1660,USD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,fc5a46a0-a27f-4206-b038-eb67b6f5419d,2024-05-11 23:02:31,2024-05-13 17:02:31,1377,AUD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,b98d13b4-10d7-4a01-ac14-f26d2b582a11,2024-05-16 23:02:31,2024-05-17 11:02:31,2876,AUD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,d8f84fe5-b16a-466b-8634-4455ae9497d9,2024-06-08 23:02:31,2024-06-10 08:02:31,1655,AUD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,17636e04-8bb6-44d5-a266-e21082ad532d,2024-06-27 23:02:31,2024-06-29 19:02:31,4840,AUD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,5529a5a8-3f27-4086-b0bb-d06b99e966ea,2024-07-24 23:02:31,2024-07-26 20:02:31,3858,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,b02f59cd-64c6-47fe-a5cb-5b8f224ae63b,2024-05-14 01:40:38,2024-05-15 20:40:38,2320,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,0926e5ff-5080-4a21-8098-6bf7e382f0f4,2024-06-12 01:40:38,2024-06-13 17:40:38,4154,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,38e33cec-a069-4da3-bd76-844c8819474e,2024-06-27 01:40:38,2024-06-27 10:40:38,7345,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,bb8bce93-300e-44aa-b217-dfe5e26d8829,2024-07-14 01:40:38,2024-07-14 05:40:38,4730,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,835d1509-7fc3-40ee-8166-fe24bff2379a,2024-08-12 01:40:38,2024-08-13 18:40:38,2172,AUD
683dcb05-58a8-477f-959a-161403f840e2,1bdaf542-bb42-4b34-b48b-01f19723f973,2024-12-08 03:56:36,2024-12-08 07:56:36,1269,USD
683dcb05-58a8-477f-959a-161403f840e2,075c7902-8b3a-4fc7-9783-4895c8bc72bd,2024-12-20 03:56:36,2024-12-22 00:56:36,4680,USD
325b99ee-651d-4596-9765-fd42ee8e0a5a,63bcc5ef-9f6c-426b-817d-f4b73881e5f1,2024-12-27 04:49:46,2024-12-27 18:49:46,9640,CAD
325b99ee-651d-4596-9765-fd42ee8e0a5a,51043c40-5a92-43e5-8a7a-4f399d0c9c33,2024-12-30 04:49:46,2024-12-30 16:49:46,3411,CAD
22ce9ad2-9898-477f-bc92-e521e27f94ba,736c0baa-4f3d-424e-80bf-3dd2ab1e3d52,2024-09-21 08:28:54,2024-09-23 00:28:54,5299,CAD
22ce9ad2-9898-477f-bc92-e521e27f94ba,9f978d87-d3a4-4a58-b3a5-f891afb7adfa,2024-10-07 08:28:54,2024-10-07 17:28:54,4249,CAD
22ce9ad2-9898-477f-bc92-e521e27f94ba,fdbf6b96-b4db-422b-9ff6-8b2d02ff6a33,2024-11-04 08:28:54,2024-11-04 13:28:54,7763,CAD
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,2024-11-21 03:17:49,2024-11-21 07:17:49,8604,GBP
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,2024-12-05 03:17:49,2024-12-06 22:17:49,6597,GBP
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,111a5d11-c60e-414e-8214-cf9f020d5cc8,2024-12-25 03:17:49,2024-12-26 02:17:49,626,GBP
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,1f76253b-6077-47c2-9576-1eabece77c3c,2024-12-31 03:17:49,2025-01-01 09:17:49,5351,GBP
78523d29-ead9-4660-811a-732a4e85eba6,5211efc4-ed7b-4a44-9334-d21d799798d8,2024-03-05 03:04:32,2024-03-05 16:04:32,4786,GBP
78523d29-ead9-4660-811a-732a4e85eba6,5a6b002c-af49-4a8d-ac22-14c08edfe2db,2024-03-15 03:04:32,2024-03-15 09:04:32,2805,GBP
5a6ec08c-698b-4977-a8ad-112f46f71c7f,26612ffd-1b4c-42ba-b9f7-e678396178f3,2024-07-16 02:05:14,2024-07-17 09:05:14,9694,AUD
49a14b15-47b1-444f-9f67-309e32c0b9ce,0caadf62-526c-4863-9f8d-ad38dc9fe537,2024-03-22 16:04:12,2024-03-24 02:04:12,6863,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,5709c1c2-b8cc-44db-8892-0b3a6458b791,2024-04-09 16:04:12,2024-04-11 01:04:12,9085,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,c1aa0b3d-c9dc-4ea2-96b0-392f035e171b,2024-05-07 16:04:12,2024-05-08 03:04:12,2118,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,a00c78cc-0f79-472a-89eb-64173cb82be5,2024-05-10 16:04:12,2024-05-12 16:04:12,8135,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,4bebb1ea-678a-44ea-88c9-ed7c17736f8a,2024-05-30 16:04:12,2024-05-30 20:04:12,7859,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,fa607522-5ba8-4eab-8914-b1957917deac,2024-10-11 11:38:25,2024-10-12 07:38:25,6652,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,03651ccb-1f6c-45ad-9d5f-fc1a797c27bd,2024-10-18 11:38:25,2024-10-20 02:38:25,4305,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,6b0dbf0c-4688-4070-a692-5785edc778e7,2024-11-12 11:38:25,2024-11-12 22:38:25,1903,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,c3f9ef84-74b0-4154-880e-4851f8c8f3c0,2024-12-02 11:38:25,2024-12-03 16:38:25,1162,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,a2700645-23fb-4f70-a00c-9091f7aac9cc,2024-12-16 11:38:25,2024-12-16 21:38:25,8887,USD
801088c0-5c69-4445-bfab-11bad2829020,1780c41b-9a11-47f6-9cf3-f827e27333ef,2025-02-27 12:34:40,2025-02-28 19:34:40,651,CAD
801088c0-5c69-4445-bfab-11bad2829020,3d102a96-bcf6-47c6-b65d-cf06f0101194,2025-03-15 12:34:40,2025-03-16 12:34:40,2825,CAD
801088c0-5c69-4445-bfab-11bad2829020,fa363686-4625-478a-9543-e04c7c352ecc,2025-04-07 12:34:40,2025-04-07 23:34:40,434,CAD
801088c0-5c69-4445-bfab-11bad2829020,8ebae505-18e9-4dfa-a9d1-0d8c78307f89,2025-04-18 12:34:40,2025-04-19 07:34:40,1317,CAD
801088c0-5c69-4445-bfab-11bad2829020,031816c6-a469-499c-8c0b-cb487b25e3ac,2025-05-04 12:34:40,2025-05-05 12:34:40,6833,CAD
af54813c-6176-4002-ae5f-9036f51882b7,8bc5e8d5-5551-4e96-9ba5-6783aca31d87,2024-12-14 12:47:56,2024-12-16 12:47:56,1985,GBP
cd1abb3a-5983-4c46-b3b9-25855efd82d9,897dda7a-d8fb-4648-a553-b8ee4b366167,2024-09-15 09:05:19,2024-09-16 06:05:19,3734,USD
6a4fc821-f814-4e33-bec8-b7e552637702,16c44af1-d653-4765-9429-705d4a856a57,2024-09-10 22:15:07,2024-09-12 10:15:07,2014,GBP
6a4fc821-f814-4e33-bec8-b7e552637702,24807b91-8216-47ff-aa88-45be0eeb2620,2024-09-12 22:15:07,2024-09-14 19:15:07,5770,GBP
15e6b1c6-8bdd-4b72-ac09-e3569afe021d,66825a84-d6cc-445f-b077-be1a61361074,2024-08-01 22:57:54,2024-08-03 18:57:54,9186,AUD
15e6b1c6-8bdd-4b72-ac09-e3569afe021d,6ac35ee0-2dcd-44aa-8ff0-38c9cc79eb08,2024-08-18 22:57:54,2024-08-19 23:57:54,4622,AUD
15e6b1c6-8bdd-4b72-ac09-e3569afe021d,e987cc39-36cb-4d0a-be06-cd2149066b33,2024-09-10 22:57:54,2024-09-11 02:57:54,7246,AUD
