account_id,invoice_id,transaction_id,transaction_time,payment_method,amount,currency
4362f0da-6af6-4249-ba93-5672b1b6ab51,5d88d0ec-11a3-410e-932b-333ccc7cacde,9b8303bf-f35b-4d52-9763-5790e9f3bb2d,2024-07-05 20:37:19,Cheque,2579,GBP
1524b9c0-f574-48ea-91a7-02cf07a42222,ca8e7b5a-dd6b-4958-a487-55aacbae4409,09f2f8f6-7799-4fd2-befa-5e811ec49324,2024-04-12 09:06:36,Paypal,8926,AUD
1524b9c0-f574-48ea-91a7-02cf07a42222,dafb9c8d-666b-4d7b-ba28-1332498b0740,7f0f8459-fbc2-48a0-8659-a64735ea4e82,2024-04-23 20:06:36,Cheque,305,AUD
175a1703-cc80-46d2-9ff5-85d7611ee709,5cd390e1-c09a-4293-a2aa-4c74f8164d4a,f309a4d8-a8c2-4b3b-a170-0331876bedf1,2024-11-06 04:50:06,Paypal,4216,GBP
175a1703-cc80-46d2-9ff5-85d7611ee709,ebc412cd-ee74-47f0-93bb-f1155dbad562,ab924bf5-fc02-44c1-8d0c-87f3bcba6371,2024-11-21 04:50:06,Cheque,3414,GBP
735ec6a5-05d1-4bd9-bb20-f04b4e5eb69d,27e6563a-d7de-430d-a9a8-2f3c15b51a8d,1b94b3ec-d48c-4b75-a30a-d0735edf0b2f,2024-08-16 01:45:33,Credit Card,9127,CAD
735ec6a5-05d1-4bd9-bb20-f04b4e5eb69d,95f4c461-77a0-4988-997f-a720022d350b,a9f439af-6f74-462b-aff7-a333fe4b1260,2024-09-08 02:45:33,ACH,6971,CAD
735ec6a5-05d1-4bd9-bb20-f04b4e5eb69d,11019c86-fa0f-4588-81a4-467ca9473109,9868c61f-3470-4d40-a035-097586b72ed6,2024-09-12 20:45:33,Cash,7826,CAD
00d39602-5b10-437e-a92b-04d4955d3a21,3eef8a06-3317-4702-9f25-89be55893f87,58b0cadd-5d89-4643-9632-918b37e53802,2024-05-23 01:51:20,Credit Card,8952,USD
00d39602-5b10-437e-a92b-04d4955d3a21,581a62c9-a48b-4a5f-80f4-e7894190e967,91c60cbd-a75b-4451-95d5-18191b1c1ec3,2024-06-21 19:51:20,Cheque,6256,USD
00d39602-5b10-437e-a92b-04d4955d3a21,84d2093f-e2a6-4a68-9f1e-c72925e32b20,3a24ccdc-ef40-42b2-a21d-f7a7897ddf4e,2024-06-25 22:51:20,Credit Card,8226,USD
521287f2-764c-4816-b9b0-b5aa84339a8d,9527bc12-42a6-4e17-8674-e4299165b657,d27ba796-1f78-4cc0-b42b-52c04670753e,2025-06-13 03:49:40,Cash,6723,AUD
e06a10a6-4065-4124-8766-1bdc454946a0,617a23a7-d7d3-43c5-b3a4-dd52b4a72e55,c4475862-9c1e-4329-a448-d3470138c777,2024-09-02 01:33:26,ACH,3551,USD
af46f754-5ae0-4053-8dc1-a75f807fad7d,4c8bea9b-c588-463a-973d-7c50ec73a42c,b3b2c273-a3bb-4986-a420-5ae470442ab9,2024-09-25 01:36:50,Cash,5601,GBP
af46f754-5ae0-4053-8dc1-a75f807fad7d,c5f5e0fb-b6a3-4520-92e1-da6c379abf66,6bece500-ebf0-46c5-a99d-523ef7af2b78,2024-10-22 02:36:50,Paypal,5287,GBP
af46f754-5ae0-4053-8dc1-a75f807fad7d,50c8577d-fa30-4c23-bf40-a89b8a2670a6,aacd8134-6926-4ac8-8aff-5694b2e04491,2024-10-28 18:36:50,Cheque,2095,GBP
b505dc5c-9d33-4333-a4f9-d5e244373077,4fa172dc-680c-407f-8fb2-df56eaa64dbc,9b948cf6-9247-4b42-88a6-ac760ce37146,2025-03-02 02:08:00,Paypal,1257,USD
b505dc5c-9d33-4333-a4f9-d5e244373077,1ca3e10a-913f-40dc-a39e-1cb2054d7bd9,28251459-bdb8-4539-a9d0-a55551a83964,2025-05-15 07:08:00,ACH,1838,USD
e0d9d465-29f8-43d9-9a6b-e94d4da5a5d5,0942b55e-53ae-4c3d-8523-78f78a4c48a6,97c05c82-2350-49d7-92d3-9e92a9cd2e39,2025-01-17 05:58:45,Cheque,5382,USD
e0d9d465-29f8-43d9-9a6b-e94d4da5a5d5,3dfd02b7-3647-46f0-99b7-a7d3fd184093,93dcb2b9-ada6-41d8-a4bc-1a8a20e545fa,2025-02-15 16:58:45,Paypal,1233,USD
b6ab1634-bb21-496c-92f6-6b222738265c,39c06e0d-ec07-40e2-bdb5-fdb5ef25d615,57c48b55-5004-49bc-af56-cb83b27b59f1,2024-05-26 09:10:29,Cash,836,AUD
b6ab1634-bb21-496c-92f6-6b222738265c,437334ae-2ef3-4249-8998-8c76e68198fd,ea1461a0-e243-4ae7-9ddd-8badf85b1e36,2024-06-09 20:10:29,Cash,1549,AUD
b6ab1634-bb21-496c-92f6-6b222738265c,9ba29f7b-3537-498f-9212-cd6d543ba156,025f13ca-f07c-4aad-8b92-2d5e95621786,2024-06-19 06:10:29,Paypal,2680,AUD
0c5dab51-1432-4bbc-8abe-901d63ee79c7,23e84db0-c527-46d9-acfc-0e21e0ca017a,f3f2bf95-b7c7-4a65-baab-0749165dddd5,2024-03-24 13:45:57,ACH,1605,USD
eaa54c2d-9ea2-48a6-94b0-f1824808b82f,841d1d17-6d82-4d61-be51-2f19d842550f,c0a47139-8528-4eb7-a464-8056dbdc7b19,2024-10-26 10:15:12,Cheque,1815,CAD
eaa54c2d-9ea2-48a6-94b0-f1824808b82f,3348c629-b755-4e25-ae7c-c3afe7941594,600eccfb-3741-4b04-b6a2-9e9a8fedf8a2,2024-11-21 12:15:12,Cash,4238,CAD
fa668576-8c3d-4fe6-b659-77a58c1632f1,e4b2986c-e184-41ef-a78e-26aa6da33b3a,e45bd9a6-c651-444e-9068-5eb37939d788,2024-07-11 03:41:55,Cash,3532,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,8ba4ca8f-6da1-4863-8153-de7cf791d72f,c34938bd-90d8-4f0e-851d-0cf453ac558c,2024-08-12 12:41:55,Cheque,2052,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,b06b117a-307f-4d82-8db7-6b5be7f9eba9,f6543483-b439-408e-b526-48249f4308c8,2024-09-08 21:41:55,Credit Card,539,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,69a69796-1379-4b9e-ad63-71c6f3c8de39,2ec9eb16-1503-4f23-94bf-cd5d65903f48,2024-09-16 19:41:55,ACH,1246,GBP
fa668576-8c3d-4fe6-b659-77a58c1632f1,fae11d2f-f6ad-4841-af72-dda4fb205559,30c7689a-b263-4b32-a46d-07c19cbba436,2024-09-21 07:41:55,Paypal,7980,GBP
99048f91-2abc-4074-8c12-130b5a8413d9,dc3f6f44-d25b-4d81-8f19-1f1075dc49b7,3f1c6bef-659e-40dc-9c44-91bb256d5c15,2024-05-24 05:22:21,Paypal,320,GBP
03c63574-ecda-4718-9609-d8b02ea5b74d,262e272e-826e-4a81-bf33-a4630982ae01,1226f6e4-f595-438d-b3de-f341db802904,2024-04-13 22:44:23,Paypal,2253,CAD
03c63574-ecda-4718-9609-d8b02ea5b74d,4bb4cbc3-f83c-4459-8f8c-71ddfd35e7d2,9e7dc2b1-114c-45b4-8a05-fe2432c7b74f,2024-05-02 06:44:23,Cash,5549,CAD
03c63574-ecda-4718-9609-d8b02ea5b74d,9fc1cbcd-e834-44f4-bdeb-f5ef88f4480a,4b4592e6-0429-4a7a-aff4-254dffb489f9,2024-05-18 07:44:23,ACH,9224,CAD
834f964e-6922-4431-bc87-46d62e506950,7924d437-7882-4145-8f0e-67047126242c,9cf17494-c35c-457f-bc98-2976911ac452,2024-06-29 20:39:43,Cheque,3467,CAD
834f964e-6922-4431-bc87-46d62e506950,a90b50cb-8dfe-451e-a058-25af815971f8,77ba4440-bbf6-4350-bda4-e9ee07c0f76b,2024-09-17 18:39:43,Credit Card,8640,CAD
e4cf221e-2da2-4638-b906-be9317fb62ce,2512c142-17ae-45a3-a820-187f9c9439ba,50585b9e-4010-46cb-859a-42cb25279419,2024-11-03 03:16:44,Paypal,5562,USD
e4cf221e-2da2-4638-b906-be9317fb62ce,07f7e66d-5717-47f0-9fc8-8910e51bd13c,34c98a9d-f52f-4957-8d36-4860a0b02533,2024-11-07 02:16:44,Paypal,1489,USD
69e5455a-0878-416f-acb6-8cc7a4c84bdc,e4102115-07c7-4457-b8df-3224490f2686,90371c5a-528c-42a6-8fa7-9db246ed4288,2024-07-04 14:24:09,Credit Card,3254,CAD
69e5455a-0878-416f-acb6-8cc7a4c84bdc,ce00379a-7416-49bf-87c4-cb0ad27756b4,93a7eb57-518e-4981-885a-bfb4cf59438a,2024-07-09 06:24:09,Credit Card,3298,CAD
a1b09b53-2902-472f-b767-e6a7fa85dd48,04605199-5a7a-4e07-b8a3-3d5649a6bd6d,a225f928-d365-4ba6-9807-a79c05909826,2025-02-24 15:18:15,ACH,7369,GBP
a1b09b53-2902-472f-b767-e6a7fa85dd48,f421fdb1-da6d-4321-9ec4-7948a5171825,0224c792-42d3-4c4f-80bd-a8b89514a330,2025-02-28 00:18:15,Credit Card,9566,GBP
a1b09b53-2902-472f-b767-e6a7fa85dd48,f4717419-68be-4d50-8267-c986e6a6b851,8d18972f-13f6-4767-ae72-40801b75be13,2025-03-21 08:18:15,Paypal,4551,GBP
a1b09b53-2902-472f-b767-e6a7fa85dd48,86369c40-ba99-499d-9f30-e6a12b2190e2,eb573fb9-f29f-4b9f-8828-c15438d9bfd8,2025-04-17 10:18:15,ACH,4239,GBP
824e0d70-cee3-4d84-abe5-5939316dd6aa,d239783c-7d3c-41ab-ac44-48f73c4c7642,7096e956-fc06-4a3e-a336-fd9ee8afb36c,2024-08-19 12:55:17,ACH,9976,CAD
dd34685c-455b-4c69-80d4-9adbe8662ce0,55aa49ab-552b-48f3-be4f-6aa43e3e5a82,602081de-5586-4d52-854d-ba020cb2430f,2025-02-17 00:12:00,ACH,7123,GBP
10a1b5a0-ede4-4765-89ed-9aed0681ad95,eeaa04bb-78c8-4ab9-b42a-2165fb744570,ee38b917-6f06-478d-9ff1-26c5fd3502cd,2024-05-15 19:56:51,Credit Card,9938,GBP
ab347256-e985-499c-ae9e-37be604737f3,1630d69a-5a4d-4718-9d85-d9a72a6bd320,588592be-fd4b-4470-b253-7b900f691565,2024-05-19 23:07:04,Cash,4766,AUD
ab347256-e985-499c-ae9e-37be604737f3,481e2f87-d9fd-4930-a6fb-c727cbeccbbf,b8a24849-34c2-4f1c-ade1-779e3f860eef,2024-05-23 17:07:04,ACH,5123,AUD
8d89011c-bd77-48c2-a9d1-a46e5d3a2295,a9d34bb3-8dcf-44da-9062-cc94c2e00ad9,b69aae4d-ca6d-4c66-ade0-35137a0fd18b,2024-05-16 20:51:18,Paypal,3707,USD
8d89011c-bd77-48c2-a9d1-a46e5d3a2295,933cebd9-92e5-4a7d-a136-2b0c64d67b2a,534d0adf-d802-428b-9859-e5f9d25591d6,2024-07-09 03:51:18,Cheque,2979,USD
c6371601-d228-4dfa-9811-f369d76fda5c,8de84bb1-115b-4dc7-8981-258739646e14,ad89a077-9ed9-4ee6-960f-db57b36ce65c,2025-01-22 16:18:19,Credit Card,7902,GBP
c6371601-d228-4dfa-9811-f369d76fda5c,ef150ff4-4acc-4e78-b7aa-9c0b9477ea0b,d75d6656-8b7c-405a-9c02-06bb6987afe3,2025-02-12 11:18:19,Cheque,1066,GBP
c6371601-d228-4dfa-9811-f369d76fda5c,6ee480ba-5125-472c-94b8-7e38c792fd9a,ee17b82c-6952-4589-b761-509f5059f0bb,2025-03-09 19:18:19,Cheque,4321,GBP
dbe56c69-a34b-4d52-82ae-d3c30cf7bbf9,dbc0d45b-a6e9-453a-8c20-584cd7d66e01,2399061e-d76a-45e4-a7f8-cfd7716d02fb,2024-05-12 00:04:04,Credit Card,5792,USD
dbe56c69-a34b-4d52-82ae-d3c30cf7bbf9,e26e8fa3-5f80-46c9-a68a-a51c50dbcf99,a973de48-6aa1-4bfd-95e9-35eb2ef891b3,2024-05-27 19:04:04,Credit Card,7397,USD
dbe56c69-a34b-4d52-82ae-d3c30cf7bbf9,c98f9a6e-37cb-4865-981d-a7d767f3d7b4,84b93838-d033-40bc-ae93-4f0ea02afcea,2024-06-22 08:04:04,Paypal,5861,USD
3fe58079-d3a4-4da2-be11-5cbb30209bb5,21e8a354-9ccc-434e-af1f-12c2b5e6919c,eb4d316f-1181-458c-8d80-ee12f4a3a1d5,2024-10-21 04:46:46,Cheque,3370,CAD
3fe58079-d3a4-4da2-be11-5cbb30209bb5,6f443923-e1cf-4034-9d64-fb190dbc2bb7,3611eb2f-eaac-4544-86f7-1794c0e3f201,2024-10-28 11:46:46,Cheque,1088,CAD
989309ba-9a40-47a3-a817-e5dfac27cc25,188da21d-f97f-4774-9f3d-0fd3ab8715cc,1ec3775e-c1e4-4d2e-a1c1-d97202764f5f,2025-03-03 11:46:24,Credit Card,3142,CAD
989309ba-9a40-47a3-a817-e5dfac27cc25,ba578249-f925-4841-a104-839d8f87d0fa,ab2264b1-d640-40f1-9c26-8188bef7888c,2025-03-27 08:46:24,Cheque,8791,CAD
58864e8f-bbec-48c2-894f-8cb228935c1e,c64efb43-a577-48b9-bfa9-483eef8f4b04,91ec9b19-1f3a-492e-bec6-81999249b6c1,2024-08-12 17:40:45,Credit Card,3239,CAD
58864e8f-bbec-48c2-894f-8cb228935c1e,1e770ce4-c7b6-45b8-b560-1d9733ba56c6,ea68ed5a-9722-4f49-a8ba-84c63c6deaf7,2024-09-10 19:40:45,Cash,587,CAD
c8435b12-b4be-40da-ba75-697f6481a6d0,64ea4fc7-6af1-4854-9b23-12771f96d2e9,b7db0aea-a470-4811-aed3-095ebe8b79b9,2024-04-18 11:14:14,Cash,1660,USD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,b98d13b4-10d7-4a01-ac14-f26d2b582a11,ba0bec08-d9a6-4c00-8201-0fc6b4e59afa,2024-05-17 20:02:31,Cash,2876,AUD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,d8f84fe5-b16a-466b-8634-4455ae9497d9,18bce8f1-b982-40ba-b2f7-d312a0facc2a,2024-06-13 06:02:31,ACH,1655,AUD
8d3bcea6-9bf1-477a-bfb3-4360ffd7b0ad,17636e04-8bb6-44d5-a266-e21082ad532d,140592b5-7336-448e-97aa-7bf24db6e52b,2024-07-01 08:02:31,Cheque,4840,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,b02f59cd-64c6-47fe-a5cb-5b8f224ae63b,b6ebce6e-a658-4618-a8b4-f3a84dde7a4e,2024-05-18 17:40:38,Cash,2320,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,38e33cec-a069-4da3-bd76-844c8819474e,67650167-8c16-4f50-83d9-75dc00b13d89,2024-06-29 07:40:38,Paypal,7345,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,bb8bce93-300e-44aa-b217-dfe5e26d8829,54d11671-e244-43e4-bbcb-7169a756da05,2024-07-16 23:40:38,Cheque,4730,AUD
f7dcbe15-313c-4faf-a575-c192d986790c,835d1509-7fc3-40ee-8166-fe24bff2379a,026dc509-66bc-42ad-a635-5b5ffa0b9e7f,2024-08-14 19:40:38,Cheque,2172,AUD
683dcb05-58a8-477f-959a-161403f840e2,1bdaf542-bb42-4b34-b48b-01f19723f973,17efb2a3-fc94-47de-9607-2b119d6bd95c,2024-12-10 20:56:36,Credit Card,1269,USD
325b99ee-651d-4596-9765-fd42ee8e0a5a,63bcc5ef-9f6c-426b-817d-f4b73881e5f1,1edbace1-aa69-420f-8ca3-91a630e6e4d4,2024-12-29 09:49:46,Credit Card,9640,CAD
22ce9ad2-9898-477f-bc92-e521e27f94ba,736c0baa-4f3d-424e-80bf-3dd2ab1e3d52,9cf7cfed-dccb-450d-b41d-6fd8c75fd063,2024-09-23 14:28:54,Cheque,5299,CAD
22ce9ad2-9898-477f-bc92-e521e27f94ba,9f978d87-d3a4-4a58-b3a5-f891afb7adfa,a264e147-42f7-4f20-9e43-a5bf084596c4,2024-10-09 07:28:54,Paypal,4249,CAD
22ce9ad2-9898-477f-bc92-e521e27f94ba,fdbf6b96-b4db-422b-9ff6-8b2d02ff6a33,798a8b9f-be40-4234-a0c1-63876fa11f23,2024-11-07 05:28:54,ACH,7763,CAD
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,6a1b8c76-f07f-42c7-8ebd-5b396bb2f80f,c4725672-dd46-484b-9ba1-e3f5617d765c,2024-11-22 05:17:49,Credit Card,8604,GBP
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,ec0a03d7-4c01-4eb6-8ed5-c88d5b64f3a9,f163947a-babd-4a64-92d0-cdf82d2a82cd,2024-12-07 00:17:49,Cheque,6597,GBP
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,111a5d11-c60e-414e-8214-cf9f020d5cc8,a3575579-34f5-4e2a-8aea-37b765e58bd3,2024-12-26 22:17:49,ACH,626,GBP
32b7ee90-9fc1-4e4d-93f3-d432df4f9544,1f76253b-6077-47c2-9576-1eabece77c3c,9def3584-c5c2-4ae1-a70c-927a79033eb8,2025-01-02 00:17:49,Credit Card,5351,GBP
78523d29-ead9-4660-811a-732a4e85eba6,5a6b002c-af49-4a8d-ac22-14c08edfe2db,fb227e5d-4a76-498c-895f-ec7d31175dd6,2024-03-17 20:04:32,Paypal,2805,GBP
5a6ec08c-698b-4977-a8ad-112f46f71c7f,26612ffd-1b4c-42ba-b9f7-e678396178f3,4ac17d46-19c0-44a7-a91a-3e149d12c7e4,2024-07-19 11:05:14,Credit Card,9694,AUD
49a14b15-47b1-444f-9f67-309e32c0b9ce,5709c1c2-b8cc-44db-8892-0b3a6458b791,0d36207c-3560-40e9-add9-2b6c074fa50c,2024-04-11 05:04:12,Cheque,9085,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,c1aa0b3d-c9dc-4ea2-96b0-392f035e171b,cb0662be-65f7-4cdf-9276-2eed284c98e2,2024-05-09 04:04:12,Paypal,2118,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,a00c78cc-0f79-472a-89eb-64173cb82be5,43f1772f-f026-47ae-b5be-5f06f24dfdda,2024-05-15 16:04:12,Cash,8135,USD
49a14b15-47b1-444f-9f67-309e32c0b9ce,4bebb1ea-678a-44ea-88c9-ed7c17736f8a,23b15bfb-f803-45cb-89f4-55ab96bdddd1,2024-05-31 22:04:12,Cash,7859,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,03651ccb-1f6c-45ad-9d5f-fc1a797c27bd,9bb43f21-b943-4763-b1a1-61a1f2942b2a,2024-10-21 20:38:25,Credit Card,4305,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,c3f9ef84-74b0-4154-880e-4851f8c8f3c0,44bde596-077b-420f-a2ab-bd3aac8e32c8,2024-12-04 06:38:25,Cheque,1162,USD
7cf89389-aae9-4b0f-9e5e-3617883c70a2,a2700645-23fb-4f70-a00c-9091f7aac9cc,a7a9ef63-8252-4652-9555-37e0f8bb5784,2024-12-19 13:38:25,Cash,8887,USD
801088c0-5c69-4445-bfab-11bad2829020,3d102a96-bcf6-47c6-b65d-cf06f0101194,9bb736bc-6e86-4d8a-98d7-3621edf6dd1b,2025-03-18 09:34:40,Credit Card,2825,CAD
801088c0-5c69-4445-bfab-11bad2829020,fa363686-4625-478a-9543-e04c7c352ecc,0d1d81dd-6cf3-4bb4-b92b-d445d694328b,2025-04-10 12:34:40,ACH,434,CAD
801088c0-5c69-4445-bfab-11bad2829020,8ebae505-18e9-4dfa-a9d1-0d8c78307f89,c91393cd-4978-4744-bba3-39d7b386fa87,2025-04-20 22:34:40,Cheque,1317,CAD
cd1abb3a-5983-4c46-b3b9-25855efd82d9,897dda7a-d8fb-4648-a553-b8ee4b366167,aa7688ab-7584-4318-a829-8ede08b83f6b,2024-09-19 06:05:19,ACH,3734,USD
6a4fc821-f814-4e33-bec8-b7e552637702,16c44af1-d653-4765-9429-705d4a856a57,8cb5255b-04c0-4ea1-a09d-6878cb149758,2024-09-14 23:15:07,Paypal,2014,GBP
6a4fc821-f814-4e33-bec8-b7e552637702,24807b91-8216-47ff-aa88-45be0eeb2620,f9d8c51b-13a8-4ab3-bf71-ce13b51cb726,2024-09-17 09:15:07,Credit Card,5770,GBP
15e6b1c6-8bdd-4b72-ac09-e3569afe021d,e987cc39-36cb-4d0a-be06-cd2149066b33,f01f9fb3-1a64-4a46-80fe-f56e4f8711e7,2024-09-13 07:57:54,Cheque,7246,AUD
958fb586-95f3-4520-8e8b-ada64a837ded,28857508-461c-468f-9a89-040279ad930d,c59b1ff1-e5f1-4589-8360-e7f9d9a7a508,2024-05-27 19:36:23,Cheque,1255,AUD
958fb586-95f3-4520-8e8b-ada64a837ded,67f7717d-9b1e-4ebf-ae1c-fa57716aea70,3e60091c-6337-490a-96b3-875dffe2d26f,2024-06-17 16:36:23,ACH,1134,AUD
958fb586-95f3-4520-8e8b-ada64a837ded,b7055590-5c68-4447-a39c-1616586f92ac,aa4df87d-b679-4b7b-9ba7-8fbfdba03712,2024-06-29 19:36:23,Paypal,1973,AUD
7f917260-dc4f-4f99-97eb-25451e9eb373,d293f333-1ff9-44b9-8081-0f8e133a1160,3cebc47e-ebc2-4d46-af76-1c9926653463,2025-01-16 09:26:11,Credit Card,358,USD
7f917260-dc4f-4f99-97eb-25451e9eb373,22d461d5-2780-4806-aac6-5a86da760644,7ae747a5-e9a0-494d-a2a7-365a877dc305,2025-01-19 20:26:11,Cash,9339,USD
7f917260-dc4f-4f99-97eb-25451e9eb373,523f1369-c93d-4732-a090-7a3ea3309a17,943c0578-4c34-4d47-9dc6-6a16caab4e78,2025-02-03 16:26:11,Paypal,2944,USD
28a4b09a-4ac7-49bc-b4f9-35f26122dfa2,ecc1fea1-f873-46c5-beb1-27b6ad779a30,43a3bac3-308b-4cc6-8593-b9bbf2f4ad9a,2024-09-17 04:12:30,Cash,4916,CAD
28a4b09a-4ac7-49bc-b4f9-35f26122dfa2,62751d65-9ebe-4e12-bce3-00e0880f191f,da2691a8-24b4-4deb-acb1-c2477ecbdf40,2024-10-05 14:12:30,Cheque,8250,CAD
28a4b09a-4ac7-49bc-b4f9-35f26122dfa2,ec640d16-6805-47e3-a472-7979d1c3f8d6,940cd634-fe97-41bf-954a-0cbd318cd90f,2024-10-17 07:12:30,Cheque,2454,CAD
cf35afc1-b48c-493a-86a7-8d2e29ffd67d,ed2cebba-0866-4289-bb90-e40051a7b4fc,ab9c36b0-3c5d-4fd2-ad2a-ff1c286e5092,2025-02-14 04:53:48,Cash,9874,USD
cf35afc1-b48c-493a-86a7-8d2e29ffd67d,40384254-3ab8-4202-90ed-c26961cb2be6,e01baa11-0a5a-41b5-abf5-2d217ae75722,2025-03-25 05:53:48,Paypal,683,USD
cf35afc1-b48c-493a-86a7-8d2e29ffd67d,767364ec-cc99-403c-b969-19eb5ea07fa9,758d754e-9b17-4fac-83f9-a2d8fd96a315,2025-03-30 22:53:48,ACH,7495,USD
cf35afc1-b48c-493a-86a7-8d2e29ffd67d,112ce50e-2cce-467d-b6e3-e42004d13775,32e7ed1b-f4ca-44f4-b5d6-24a1b6af95f3,2025-04-02 15:53:48,Cheque,629,USD
8cda22b2-76a1-466c-8a6f-8952c2c82344,d95daf63-c3a3-4791-8c80-d4f4921d20a5,1cf1cb7c-04be-49ce-a484-4127c76cf769,2024-05-14 22:42:40,Paypal,4437,AUD
8cda22b2-76a1-466c-8a6f-8952c2c82344,39107bfe-f8ec-4851-9a5e-ab8d0f1960af,11cd7495-bf13-423a-bad8-08379f69a34b,2024-06-04 15:42:40,ACH,6979,AUD
8cda22b2-76a1-466c-8a6f-8952c2c82344,52780d98-97ea-463a-bc9d-6fe3aa10bd5a,1c09fe4d-edcc-4c6d-b954-a9a143b99e94,2024-06-24 07:42:40,Cheque,9788,AUD
95640eb9-9b9c-48e5-900a-b5c8a2a7ace5,88f211fc-3ede-423b-880c-5adb90845146,5c8468cd-ddb4-4324-8d96-94bba082d5e4,2024-10-12 03:29:34,Credit Card,1137,GBP
d13759bd-fafe-4a4a-a868-f115bd2bd302,dff0c6f9-ef39-4551-81e9-d358707b6e92,edad3a3c-d12b-467e-ae7c-f1960f4d78fc,2024-12-04 19:58:01,Credit Card,7375,CAD
d13759bd-fafe-4a4a-a868-f115bd2bd302,ebed2336-79b7-4523-ac41-823160342140,5673630d-ce0f-4e74-b43f-c7370925c267,2024-12-08 02:58:01,Paypal,3456,CAD
d13759bd-fafe-4a4a-a868-f115bd2bd302,3b702752-0613-4edf-b870-ad023151f80e,4b8ebf7e-c812-4078-ba4e-cd9e442e9b0d,2024-12-21 08:58:01,ACH,6763,CAD
d13759bd-fafe-4a4a-a868-f115bd2bd302,2b0538e5-f235-44b6-a8c0-bc01ea1b1574,83d7ad19-8c61-4e6e-8b17-e063717bcbcc,2025-01-08 04:58:01,Credit Card,7529,CAD
c1aaac1e-b0ff-4695-861a-7580d712f83f,76569bec-984e-4920-813a-ad5531ea115f,1c0990d5-3192-443f-b434-ea0ea2974ac0,2024-10-25 02:08:15,Paypal,6153,AUD
c1aaac1e-b0ff-4695-861a-7580d712f83f,8eee485d-4561-40e4-8dcf-c35f542c4e20,73a0a080-0a0a-4651-a53c-f642bdab52fc,2024-11-01 02:08:15,Paypal,2767,AUD
c1aaac1e-b0ff-4695-861a-7580d712f83f,12bc8d26-adcd-4ec6-bd08-a1577aa19e5b,9201f88d-3810-4801-adf4-57c0aecc8ae9,2024-11-04 01:08:15,Credit Card,3069,AUD
2a70af0a-4bf6-41c8-9023-b07715a23579,a9d14a46-4fc2-405f-a966-4b66177d0545,a8af9ff1-d911-43ac-a105-e0ca7ebf1d85,2024-12-28 02:52:18,Paypal,9193,CAD
2a70af0a-4bf6-41c8-9023-b07715a23579,f4479762-df8b-49f7-92dc-2d6f8a39894e,b0f91fd2-67bf-4d6e-8610-b452db3d8e08,2025-01-28 09:52:18,Cash,3328,CAD
f5231158-15cd-4b17-96e8-a2a10ac45873,b9a6fb8d-d733-4bb2-ba61-271b13926646,917c8a48-750b-46e5-b038-e6fc9a823ca2,2024-10-05 07:43:51,Paypal,2847,USD
7b1302e2-846a-49dd-8c21-00d83c468dfb,5066c141-3c7b-4f06-8483-6e69ce7ba056,5f6241eb-a34f-41fc-8026-e49ced6db246,2024-12-06 10:52:58,Cash,9478,USD
7b1302e2-846a-49dd-8c21-00d83c468dfb,a0f5fabb-5ccd-4efe-8b55-7c74ce07f621,e901d3a1-dbd7-43b5-b925-85c06ab6fd4b,2024-12-24 06:52:58,Cash,1054,USD
7b1302e2-846a-49dd-8c21-00d83c468dfb,9b2e281c-3644-4664-853e-7839dcd17a7c,bf0bd518-da08-4eba-873b-f4688feb622b,2025-01-04 18:52:58,Credit Card,4444,USD
3b55f444-b116-4d84-822a-25c0abd9ad44,7befd6a7-6b4e-4328-adae-0867ea16281b,2ea8f285-13ae-46bb-9da6-3f69fb2107e0,2025-02-27 11:32:41,Paypal,9398,GBP
3b55f444-b116-4d84-822a-25c0abd9ad44,6c8cab22-5642-4951-a57f-1c51de16b7ab,4c67d310-ec39-42a9-879a-a98afc3e96fa,2025-04-17 02:32:41,Cheque,1152,GBP
e2a351c5-ef7d-4100-937a-8cf3c67bfe31,b84dfa2e-287c-4c09-b7a3-7883b4c8c488,7b439210-8c9a-4257-a2aa-fa3d53019da9,2024-12-29 01:02:39,Credit Card,9249,USD
e2a351c5-ef7d-4100-937a-8cf3c67bfe31,bf78a491-b2a9-4161-b46f-bd85c9e8b955,6fba7205-7c81-4cc7-abfe-f2ac537b27b8,2025-01-09 13:02:39,Credit Card,8895,USD
